shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200LB000_1,38,-99.05187767139807,6.71,19.4790797230803
SH0200LB000_1,39,-99.05356401038853,7.17,19.4752653073922
SH0200LB000_1,40,-99.0543165730999,7.38,19.4735583265944
SH0200LB000_1,41,-99.0549369641367,7.55,19.4721520410852
SH0200LB000_1,42,-99.0569481719795,8.1,19.4675566779914
SH0200LB000_1,43,-99.057735827,8.31,19.4658030410001
SH0200LB000_1,44,-99.058023915,8.39,19.465181312
SH0200LB000_1,45,-99.0581341238393,8.42,19.4649509554131
SH0200LB000_1,46,-99.05823433099992,8.45,19.4646905610001
SH0200LB000_1,47,-99.0586380673248,8.57,19.4636827509404
SH0200LB000_1,48,-99.0588915256386,8.64,19.4631460916933
SH0200LB000_1,49,-99.0589694449936,8.66,19.46299041884961
SH0200LB000_1,50,-99.05901277949192,8.67,19.462920584509803
SH0200LB000_1,51,-99.059103357,8.69,19.46278701500011
SH0200LB000_1,52,-99.0591631972945,8.7,19.4626976845815
SH0200LB000_1,53,-99.0592478650132,8.71,19.4626015345446
SH0200LB000_1,54,-99.0593653022593,8.73,19.4624781736931
SH0200LB000_1,55,-99.0594977004644,8.75,19.4623594132565
SH0200LB000_1,56,-99.05957219665068,8.76,19.4623015837963
SH0200LB000_1,57,-99.059680318305,8.77,19.462232684434603
SH0200LB000_1,58,-99.0597846635081,8.78,19.4621774155477
SH0200LB000_1,59,-99.0598829618972,8.79,19.4621314739047
SH0200LB000_1,60,-99.05996916332847,8.8,19.4620948615166
SH0200LB000_1,61,-99.06009695590107,8.81,19.4620481926678
SH0200LB000_1,62,-99.06023080094673,8.82,19.4620079776997
SH0200LB000_1,63,-99.0604758059323,8.85,19.46193616301111
SH0200LB000_1,64,-99.06230275004428,9.05,19.461401132587604
SH0200LB000_1,65,-99.0639950849669,9.24,19.4609120405194
SH0200LB000_1,66,-99.0642325265287,9.27,19.4608466794048
SH0200LB000_1,67,-99.06447771099992,9.3,19.460784738
SH0200LB000_1,68,-99.06493477882591,9.35,19.4606814430508
SH0200LB000_1,69,-99.0654202522347,9.4,19.4605612350888
SH0200LB000_1,70,-99.0655866115607,9.42,19.4605147875603
SH0200LB000_1,71,-99.0657564969351,9.44,19.460460687066
SH0200LB000_1,72,-99.0658552090986,9.45,19.4604208024995
SH0200LB000_1,73,-99.0659900187426,9.47,19.4603680664802
SH0200LB000_1,74,-99.06614424068952,9.49,19.4602945591542
SH0200LB000_1,75,-99.06628331583842,9.51,19.4602143515658
SH0200LB000_1,76,-99.0663983051804,9.53,19.4601335891784
SH0200LB000_1,77,-99.06654951212792,9.55,19.460022347380303
SH0200LB000_1,78,-99.0686059407138,9.82,19.4585917003288
SH0200LB000_1,79,-99.0699008536222,9.99,19.45764922469689
SH0200LB000_1,80,-99.0710095927998,10.14,19.4568112349058
SH0200LB000_1,81,-99.0779925382707,11.06,19.4517649145858
SH0200LB000_1,82,-99.0782667142563,11.09,19.4515964626013
SH0200LB000_1,83,-99.0785350922623,11.12,19.4514393595431
SH0200LB000_1,84,-99.079270609,11.21,19.4510453020001
SH0200LB000_1,85,-99.08004091173588,11.3,19.4506311636775
SH0200LB000_1,86,-99.08070588408953,11.38,19.4502736498626
SH0200LB000_1,87,-99.0810082802518,11.42,19.4500920300787
SH0200LB000_1,88,-99.0813182325182,11.46,19.449899646422104
SH0200LB000_1,89,-99.0820344049999,11.55,19.4493786740001
SH0200LB000_1,90,-99.0866251510563,12.15,19.4461193843483
SH0200LB000_1,91,-99.0877852132782,12.3,19.445287677804
SH0200LB000_1,92,-99.09311080689008,13.0,19.4414544204121
SH0200LB000_1,93,-99.09342857,13.04,19.441255047
SH0200LB000_1,94,-99.09380775561372,13.09,19.4410290419607
SH0200LB000_1,95,-99.09403227276007,13.12,19.44091415255789
SH0200LB000_1,96,-99.0952329585421,13.26,19.440355640978
SH0200LB000_1,97,-99.1030324830738,14.17,19.4368712786383
SH0200LB000_1,98,-99.10364204099992,14.24,19.436595464
SH0200LB000_1,99,-99.10434502675128,14.32,19.4362783269575
SH0200LB000_1,100,-99.10511415417128,14.41,19.4359313469768
SH0200LB000_1,101,-99.1055645190671,14.46,19.4357338559628
SH0200LB000_1,102,-99.108344228,14.78,19.4345765690001
SH0200LB000_1,103,-99.1091932894729,14.88,19.434218828896803
SH0200LB000_1,104,-99.109766775279,14.95,19.4339611996531
SH0200LB000_1,105,-99.11012556308268,14.99,19.4337735193694
SH0200LB000_1,106,-99.11062090760478,15.05,19.4335099570437
SH0200LB000_1,107,-99.111353595,15.14,19.433126396
SH0200LB000_1,108,-99.1120633742614,15.22,19.4327869572496
SH0200LB000_1,109,-99.1136053911114,15.4,19.4320722526032
SH0200LB000_1,110,-99.1138157949838,15.42,19.4319968008596
SH0200LB000_1,111,-99.1139959701494,15.44,19.4319452789525
SH0200LB000_1,112,-99.1141156748627,15.45,19.4319224882035
SH0200LB000_1,113,-99.1142404296026,15.46,19.4319128453003
SH0200LB000_1,114,-99.1143979608328,15.48,19.4319187238714
SH0200LB000_1,115,-99.114527784911,15.49,19.4319497264376
SH0200LB000_1,116,-99.11465761575,15.5,19.4319902933443
SH0200LB000_1,117,-99.11480636755373,15.52,19.432055954841896
SH0200LB000_1,118,-99.1149337075458,15.54,19.43213836754
SH0200LB000_1,119,-99.1150572813229,15.56,19.4322411069644
SH0200LB000_1,120,-99.11514302599991,15.57,19.432340570000104
SH0200LB000_1,121,-99.1152755252536,15.6,19.432561377158105
SH0200LB000_1,122,-99.1153500251846,15.62,19.4327693563388
SH0200LB000_1,123,-99.1153690205513,15.63,19.4328996597191
SH0200LB000_1,124,-99.115370404882,15.65,19.4330754053629
SH0200LB000_1,125,-99.11535668675752,15.67,19.4332798539104
SH0200LB000_1,126,-99.11523713438793,15.76,19.4340557540506
SH0200LB000_1,127,-99.1150228580389,15.9,19.4352565613041
SH0200LB000_1,128,-99.114772656,16.05,19.436586343
SH0200LB000_1,129,-99.11476501526624,16.07,19.4367958473355
SH0200LB000_1,130,-99.11476698579148,16.09,19.436989081291
SH0200LB000_1,131,-99.1147973458629,16.11,19.4371511792217
SH0200LB000_1,132,-99.11482713066007,16.13,19.4372836596496
SH0200LB000_1,133,-99.11488265431908,16.14,19.4373864421588
SH0200LB000_1,134,-99.1149886119894,16.16,19.4375226682149
SH0200LB000_1,135,-99.1150996041392,16.18,19.4376493265818
SH0200LB000_1,136,-99.1152055318033,16.2,19.4377425125823
SH0200LB000_1,137,-99.1153568340868,16.22,19.437842843008102
SH0200LB000_1,138,-99.1155076531672,16.24,19.4379011857594
SH0200LB000_1,139,-99.11569219319722,16.26,19.437954150810302
SH0200LB000_1,140,-99.1159039448525,16.28,19.4379927516496
SH0200LB000_1,141,-99.1161141761309,16.3,19.4380198758966
SH0200LB000_1,142,-99.1182580580562,16.53,19.43818336245669
SH0200LB000_1,143,-99.118412544024,16.55,19.438204698406
SH0200LB000_1,144,-99.118573169327,16.57,19.4382453256514
SH0200LB000_1,145,-99.118696710922,16.58,19.43829426259889
SH0200LB000_1,146,-99.1187811843519,16.59,19.4383432250358
SH0200LB000_1,147,-99.1188467477505,16.6,19.438383830940897
SH0200LB000_1,148,-99.1189249312562,16.61,19.4384483396276
SH0200LB000_1,149,-99.11904768463673,16.63,19.4385682130383
SH0200LB000_1,150,-99.1191536386891,16.65,19.4386936766448
SH0200LB000_1,151,-99.1206318549212,16.89,19.4403777730348
SH0200LB000_1,152,-99.1221919577185,17.14,19.4420518611987
SH0200LB000_1,153,-99.1223462276494,17.16,19.4421939758464
SH0200LB000_1,154,-99.122477889643,17.18,19.442310094789104
SH0200LB000_1,155,-99.1226171060652,17.2,19.442416165883103
SH0200LB000_1,156,-99.1227792634473,17.22,19.442521202788697
SH0200LB000_1,157,-99.1229356039868,17.24,19.4426110646401
SH0200LB000_1,158,-99.12306667699993,17.26,19.442668878000102
SH0200LB000_1,159,-99.12323891085008,17.28,19.442715589339603
SH0200LB000_1,160,-99.12343263692688,17.3,19.44273936872089
SH0200LB000_1,161,-99.1236100986771,17.32,19.4427545509938
SH0200LB000_1,162,-99.12549520982652,17.52,19.44289815315389
SH0200LB000_1,163,-99.12568738183307,17.54,19.4429157852215
SH0200LB000_1,164,-99.1258866148632,17.56,19.4429318020813
SH0200LB000_1,165,-99.1272450218393,17.7,19.443058693352803
SH0200LB000_1,166,-99.1273949519345,17.72,19.4430681453143
SH0200LB000_1,167,-99.1275285459683,17.73,19.4430802697037
SH0200LB000_1,168,-99.13060298216008,18.05,19.443239311019003
SH0200LB000_1,169,-99.1307050695726,18.06,19.4432428241674
SH0200LB000_1,170,-99.1308222863727,18.07,19.4432534996668
SH0200LB000_1,171,-99.1367622285038,18.7,19.4438109497105
SH0200LB000_1,172,-99.1369323809877,18.72,19.4438239724546
SH0200LB000_1,173,-99.1370949706503,18.74,19.4438358052011
SH0200LB000_1,174,-99.1385956964324,18.9,19.443940615446
SH0200LB000_1,175,-99.1388516815523,18.93,19.443958209016603
SH0200LB000_1,176,-99.1389947382258,18.95,19.4439718483344
SH0200LB000_1,177,-99.1391676813553,18.97,19.4439932357082
SH0200LB000_1,178,-99.14001109426,19.06,19.4441177857558
SH0200LB000_1,179,-99.1523513773835,20.37,19.446185903558
SH0200L1000_0,1,-99.2004047457727,0.0,19.3982823756763
SH0200L1000_0,2,-99.197882569526,0.27,19.3988589279381
SH0200L1000_0,3,-99.1974952446496,0.31,19.3989520046675
SH0200L1000_0,4,-99.1971551533546,0.35,19.3990330738016
SH0200L1000_0,5,-99.1967363717782,0.4,19.39916204969289
SH0200L1000_0,6,-99.1964907945756,0.43,19.399257959723
SH0200L1000_0,7,-99.1961633733758,0.4699999999999999,19.3993987910829
SH0200L1000_0,8,-99.19543300642748,0.5599999999999999,19.3997432999072
SH0200L1000_0,9,-99.19408875366948,0.72,19.40038436223961
SH0200L1000_0,10,-99.1937644957338,0.76,19.4005401303592
SH0200L1000_0,11,-99.1931388205549,0.8300000000000001,19.4008537711694
SH0200L1000_0,12,-99.1926123126664,0.8900000000000001,19.4011271769879
SH0200L1000_0,13,-99.1923132513498,0.9300000000000002,19.4012829158274
SH0200L1000_0,14,-99.1920267471472,0.9600000000000002,19.4014027742508
SH0200L1000_0,15,-99.19178314817042,0.9900000000000002,19.401476216753
SH0200L1000_0,16,-99.1914273199923,1.0300000000000002,19.4015246451557
SH0200L1000_0,17,-99.19088770907408,1.0900000000000003,19.4015676156042
SH0200L1000_0,18,-99.1898451257738,1.2000000000000004,19.4016105519102
SH0200L1000_0,19,-99.1894073178582,1.2500000000000004,19.4016408975178
SH0200L1000_0,20,-99.1891585342482,1.2800000000000005,19.4016949565759
SH0200L1000_0,21,-99.1889381345162,1.3000000000000005,19.4017788746811
SH0200L1000_0,22,-99.1886610767824,1.3300000000000003,19.4018987179987
SH0200L1000_0,23,-99.18847217605094,1.3500000000000003,19.4019826028452
SH0200L1000_0,24,-99.1883116384769,1.3700000000000006,19.4020784136693
SH0200L1000_0,25,-99.1880268336481,1.4100000000000006,19.40226233265161
SH0200L1000_0,26,-99.1876365265964,1.4600000000000006,19.4025138026273
SH0200L1000_0,27,-99.1872386939811,1.510000000000001,19.4027963639607
SH0200L1000_0,28,-99.1871027574621,1.5300000000000007,19.4029208417063
SH0200L1000_0,29,-99.1869668699095,1.5500000000000007,19.403088359295
SH0200L1000_0,30,-99.186783137889,1.5800000000000007,19.4032870103943
SH0200L1000_0,31,-99.18665732964908,1.6000000000000008,19.4034545173912
SH0200L1000_0,32,-99.1864448860174,1.6400000000000008,19.4037718696707
SH0200L1000_0,33,-99.1861921697308,1.7000000000000008,19.4042491553102
SH0200L1000_0,34,-99.185669317447,1.830000000000001,19.4052657486814
SH0200L1000_0,35,-99.185169095,1.9400000000000008,19.406175628
SH0200L1000_0,36,-99.184127573,2.180000000000001,19.4081007830001
SH0200L1000_0,37,-99.183259852,2.390000000000001,19.4097844020001
SH0200L1000_0,38,-99.1830292915256,2.450000000000001,19.410309145583
SH0200L1000_0,39,-99.18258151771629,2.5900000000000007,19.4114519285887
SH0200L1000_0,40,-99.18077521257273,3.130000000000001,19.4159842029267
SH0200L1000_0,41,-99.1795676501278,3.4600000000000013,19.4186989944969
SH0200L1000_0,42,-99.1789232804324,3.610000000000001,19.4198976947479
SH0200L1000_0,43,-99.1788054768911,3.630000000000001,19.420029202101706
SH0200L1000_0,44,-99.1787148422674,3.640000000000001,19.4201153711654
SH0200L1000_0,45,-99.17850729559927,3.670000000000001,19.4202267617506
SH0200L1000_0,46,-99.1783183456632,3.690000000000001,19.4202897139212
SH0200L1000_0,47,-99.17805384107628,3.7200000000000006,19.4203706608634
SH0200L1000_0,48,-99.177791580333,3.75,19.4204455284362
SH0200L1000_0,49,-99.177572377906,3.770000000000002,19.420500260124303
SH0200L1000_0,50,-99.1772095521541,3.8100000000000014,19.4205838250243
SH0200L1000_0,51,-99.1736691789999,4.19,19.4213093130001
SH0200L1000_0,52,-99.1703215058211,4.550000000000002,19.4220189866505
SH0200L1000_0,53,-99.1669797706484,4.910000000000001,19.422784255474
SH0200L1000_0,54,-99.1654443744829,5.080000000000001,19.4231262155624
SH0200L1000_0,55,-99.1605392288797,5.610000000000001,19.424322218899103
SH0200L1000_0,56,-99.1553635854505,6.170000000000003,19.4254812618841
SH0200L1000_0,57,-99.1538840535473,6.330000000000003,19.4258288049241
SH0200L1000_0,58,-99.151173903,6.630000000000003,19.4265486420001
SH0200L1000_0,59,-99.148566441,6.910000000000003,19.427240620000106
SH0200L1000_0,60,-99.1483768849999,6.9300000000000015,19.427286227
SH0200L1000_0,61,-99.148278252,6.940000000000001,19.427298112000106
SH0200L1000_0,62,-99.148164424,6.950000000000001,19.427305083000103
SH0200L1000_0,63,-99.14780878430072,6.990000000000001,19.427299378714302
SH0200L1000_0,64,-99.1472488662368,7.0500000000000025,19.42727709421269
SH0200L1000_0,65,-99.1470768459172,7.07,19.4272628329774
SH0200L1000_0,66,-99.1463210121254,7.15,19.427210893265705
SH0200L1000_0,67,-99.1457261635224,7.21,19.4271616365968
SH0200L1000_0,68,-99.1431178866974,7.48,19.4269216512999
SH0200L1000_0,69,-99.142907803837,7.5,19.42690872544589
SH0200L1000_0,70,-99.14269231159273,7.52,19.4269065038113
SH0200L1000_0,71,-99.1424894263276,7.539999999999999,19.4269102498002
SH0200L1000_0,72,-99.14232434217958,7.559999999999999,19.426909183719
SH0200L1000_0,73,-99.14218445531972,7.5699999999999985,19.4269009244321
SH0200L1000_0,74,-99.1418288605116,7.6099999999999985,19.4268596570204
SH0200L1000_0,75,-99.1416801390108,7.629999999999997,19.4268358620375
SH0200L1000_0,76,-99.1415339234087,7.649999999999998,19.4267953272172
SH0200L1000_0,77,-99.14133223085352,7.669999999999997,19.4267367812084
SH0200L1000_0,78,-99.1411293162018,7.689999999999998,19.426690433354896
SH0200L1000_0,79,-99.1409654687332,7.709999999999996,19.4266618673228
SH0200L1000_0,80,-99.1408091916374,7.729999999999996,19.4266440552624
SH0200L1000_0,81,-99.139224182149,7.899999999999998,19.4265210713684
SH0200L1000_0,82,-99.13304867458928,8.549999999999995,19.4259557797721
SH0200L1000_0,83,-99.131624355817,8.699999999999996,19.4258436375164
SH0200L1000_0,84,-99.1314005383146,8.719999999999995,19.4258294529574
SH0200L1000_0,85,-99.1312886387968,8.729999999999995,19.4258338378953
SH0200L1000_0,86,-99.13115407695852,8.739999999999995,19.4258640631215
SH0200L1000_0,87,-99.131004413739,8.759999999999994,19.42592012313089
SH0200L1000_0,88,-99.1304300773454,8.829999999999995,19.4261803450759
SH0200L1000_0,89,-99.1302918445758,8.849999999999994,19.426235036190697
SH0200L1000_0,90,-99.13016541287192,8.859999999999994,19.4262621769957
SH0200L1000_0,91,-99.130011170097,8.879999999999994,19.42626515683061
SH0200L1000_0,92,-99.1298236473761,8.899999999999991,19.4262538136721
SH0200L1000_0,93,-99.129617222832,8.919999999999991,19.4262275154652
SH0200L1000_0,94,-99.1292683266378,8.959999999999992,19.426180334201
SH0200L1000_0,95,-99.1288367934145,9.009999999999993,19.426116559150103
SH0200L1000_0,96,-99.128429456547,9.049999999999992,19.4260537224035
SH0200L1000_0,97,-99.1281027686211,9.089999999999993,19.4259879585307
SH0200L1000_0,98,-99.1268868080434,9.219999999999992,19.4257975234763
SH0200L1000_0,99,-99.12604844705272,9.309999999999992,19.4256725740762
SH0200L1000_0,100,-99.125794366327,9.339999999999993,19.425632579616
SH0200L1000_0,101,-99.1256683319376,9.34999999999999,19.4256097122237
SH0200L1000_0,102,-99.1235193697656,9.579999999999991,19.4252014425753
SH0200L1000_0,103,-99.1233646840463,9.59999999999999,19.4251743426872
SH0200L1000_0,104,-99.1231379361586,9.61999999999999,19.4251448708062
SH0200L1000_0,105,-99.1224379291203,9.68999999999999,19.4250586064706
SH0200L1000_0,106,-99.1222778875077,9.70999999999999,19.4250575187536
SH0200L1000_0,107,-99.12212542474133,9.72999999999999,19.425080336906603
SH0200L1000_0,108,-99.1219538070877,9.749999999999991,19.42512929950389
SH0200L1000_0,109,-99.1217122051274,9.779999999999989,19.4252336454321
SH0200L1000_0,110,-99.1215094075205,9.809999999999988,19.4253533367854
SH0200L1000_0,111,-99.1213733966582,9.829999999999988,19.425470592173102
SH0200L1000_0,112,-99.1212194929999,9.859999999999989,19.4256668260001
SH0200L1000_0,113,-99.1210952276366,9.889999999999986,19.4259131333685
SH0200L1000_0,114,-99.120997155668,9.919999999999987,19.4262120875706
SH0200L1000_0,115,-99.120976737,9.949999999999983,19.426493974
SH0200L1000_0,116,-99.12090815102007,10.299999999999985,19.4296035535436
SH0200L1000_0,117,-99.1208701157048,10.409999999999984,19.43057261721589
SH0200L1000_0,118,-99.1208493657438,10.449999999999983,19.430968314878
SH0200L1000_0,119,-99.12082317251628,10.479999999999984,19.431197244444306
SH0200L1000_0,120,-99.120767889,10.499999999999982,19.4314040370001
SH0200L1000_0,121,-99.1206936290745,10.519999999999982,19.431567758009
SH0200L1000_0,122,-99.12050522661028,10.54999999999998,19.4317824288041
SH0200L1000_0,123,-99.12030922223433,10.57999999999998,19.4319645798238
SH0200L1000_0,124,-99.1200994339999,10.609999999999982,19.4321065630001
SH0200L1000_0,125,-99.11990291987878,10.62999999999998,19.4321964280963
SH0200L1000_0,126,-99.1197457167638,10.64999999999998,19.4322320596044
SH0200L1000_0,127,-99.1196284404011,10.65999999999998,19.4322410353193
SH0200L1000_0,128,-99.1194849224715,10.679999999999977,19.4322432329423
SH0200L1000_0,129,-99.118199130582,10.81999999999998,19.4320826748239
SH0200L1000_0,130,-99.1179072435017,10.849999999999977,19.4320541713292
SH0200L1000_0,131,-99.1170694140274,10.939999999999976,19.4320030656066
SH0200L1000_0,132,-99.1166429453475,10.979999999999976,19.4319875588073
SH0200L1000_0,133,-99.1160879448295,11.039999999999976,19.4319864799008
SH0200L1000_0,134,-99.1158619688384,11.059999999999976,19.431979026195
SH0200L1000_0,135,-99.11567973387008,11.079999999999975,19.4319683824196
SH0200L1000_0,136,-99.1155594990468,11.089999999999977,19.4319541123404
SH0200L1000_0,137,-99.1154551348619,11.099999999999977,19.4319283547632
SH0200L1000_0,138,-99.1153179839917,11.119999999999976,19.4318727290878
SH0200L1000_0,139,-99.1151757709453,11.139999999999976,19.4317867394293
SH0200L1000_0,140,-99.1150456288341,11.159999999999975,19.4316620060342
SH0200L1000_0,141,-99.1149654125727,11.169999999999977,19.431567368913505
SH0200L1000_0,142,-99.1148454995831,11.189999999999976,19.4313829507814
SH0200L1000_0,143,-99.1147224903803,11.219999999999974,19.431185762011
SH0200L1000_0,144,-99.1145808456988,11.249999999999972,19.4309205777678
SH0200L1000_0,145,-99.11402815009993,11.429999999999971,19.4294317225298
SH0200L1000_0,146,-99.1139455968964,11.449999999999974,19.4292814831198
SH0200L1000_0,147,-99.11382904584671,11.469999999999974,19.4291251776192
SH0200L1000_0,148,-99.1136686193234,11.499999999999972,19.4289387715242
SH0200L1000_0,149,-99.1134840054502,11.529999999999974,19.4287638577318
SH0200L1000_0,150,-99.1132692873702,11.559999999999974,19.4286079499455
SH0200L1000_0,151,-99.1129132677194,11.599999999999971,19.4284008743779
SH0200L1000_0,152,-99.1124059694786,11.659999999999972,19.4281424573556
SH0200L1000_0,153,-99.1074847726102,12.239999999999974,19.4257105807
SH0200L1000_0,154,-99.10177795689958,12.919999999999972,19.4228570995773
SH0200L1000_0,155,-99.099504414,13.189999999999976,19.4217100860001
SH0200L1000_0,156,-99.0982039725298,13.349999999999971,19.4210459161895
SH0200L1000_0,157,-99.0927251638788,14.019999999999971,19.4179365219228
SH0200L1000_0,158,-99.0878910855324,14.619999999999967,19.4151336690424
SH0200L1000_0,159,-99.0819843608407,15.349999999999971,19.4117458279428
SH0200L1000_0,160,-99.08002566272758,15.589999999999971,19.4105989650911
SH0200L1000_0,161,-99.0787803730108,15.739999999999974,19.4098582629474
SH0200L1000_0,162,-99.07850058046172,15.769999999999971,19.409729263702
SH0200L1000_0,163,-99.0781905655417,15.799999999999969,19.4096385349075
SH0200L1000_0,164,-99.0779813796656,15.819999999999968,19.409600366922103
SH0200L1000_0,165,-99.077825124895,15.839999999999964,19.4095813049724
SH0200L1000_0,166,-99.0774975153074,15.869999999999967,19.4095862272235
SH0200L1000_0,167,-99.077200168234,15.899999999999968,19.4096365672603
SH0200L1000_0,168,-99.0769607966103,15.929999999999964,19.4097155756742
SH0200L1000_0,169,-99.0767718333776,15.949999999999964,19.4098089091867
SH0200L1000_0,170,-99.076567775093,15.979999999999963,19.4099572445628
SH0200L1000_0,171,-99.07637382027892,16.009999999999962,19.4101557889257
SH0200L1000_0,172,-99.07554056299988,16.169999999999963,19.4113714110001
SH0200L1000_0,173,-99.0754397506884,16.189999999999966,19.411561109511
SH0200L1000_0,174,-99.0753532815602,16.219999999999967,19.4118244636542
SH0200L1000_0,175,-99.0752583135087,16.279999999999966,19.4123764677895
SH0200L1000_0,176,-99.0747357268108,16.719999999999967,19.4163340858551
SH0200L1000_1,1,-99.0747357268108,0.0,19.4163340858551
SH0200L1000_1,2,-99.0752583135087,0.44,19.4123764677895
SH0200L1000_1,3,-99.0753532815602,0.5,19.4118244636542
SH0200L1000_1,4,-99.0754397506884,0.53,19.411561109511
SH0200L1000_1,5,-99.07554056299988,0.55,19.4113714110001
SH0200L1000_1,6,-99.07637382027892,0.71,19.4101557889257
SH0200L1000_1,7,-99.076567775093,0.74,19.4099572445628
SH0200L1000_1,8,-99.0767718333776,0.77,19.4098089091867
SH0200L1000_1,9,-99.0769607966103,0.79,19.4097155756742
SH0200L1000_1,10,-99.077200168234,0.82,19.4096365672603
SH0200L1000_1,11,-99.0774975153074,0.85,19.4095862272235
SH0200L1000_1,12,-99.077825124895,0.88,19.4095813049724
SH0200L1000_1,13,-99.0779813796656,0.9,19.409600366922103
SH0200L1000_1,14,-99.0781905655417,0.92,19.4096385349075
SH0200L1000_1,15,-99.07850058046172,0.95,19.409729263702
SH0200L1000_1,16,-99.0787803730108,0.98,19.4098582629474
SH0200L1000_1,17,-99.08002566272758,1.13,19.4105989650911
SH0200L1000_1,18,-99.0819843608407,1.37,19.4117458279428
SH0200L1000_1,19,-99.0878910855324,2.1,19.4151336690424
SH0200L1000_1,20,-99.0927251638788,2.7,19.4179365219228
SH0200L1000_1,21,-99.0982039725298,3.37,19.4210459161895
SH0200L1000_1,22,-99.099504414,3.53,19.4217100860001
SH0200L1000_1,23,-99.10177795689958,3.8,19.4228570995773
SH0200L1000_1,24,-99.1074847726102,4.48,19.4257105807
SH0200L1000_1,25,-99.1124059694786,5.06,19.4281424573556
SH0200L1000_1,26,-99.1129132677194,5.12,19.4284008743779
SH0200L1000_1,27,-99.1132692873702,5.16,19.4286079499455
SH0200L1000_1,28,-99.1134840054502,5.19,19.4287638577318
SH0200L1000_1,29,-99.1136686193234,5.22,19.4289387715242
SH0200L1000_1,30,-99.11382904584671,5.25,19.4291251776192
SH0200L1000_1,31,-99.1139455968964,5.27,19.4292814831198
SH0200L1000_1,32,-99.11402815009993,5.29,19.4294317225298
SH0200L1000_1,33,-99.1145808456988,5.47,19.4309205777678
SH0200L1000_1,34,-99.1147224903803,5.5,19.431185762011
SH0200L1000_1,35,-99.1148454995831,5.53,19.4313829507814
SH0200L1000_1,36,-99.1149654125727,5.55,19.431567368913505
SH0200L1000_1,37,-99.1150456288341,5.56,19.4316620060342
SH0200L1000_1,38,-99.1151757709453,5.58,19.4317867394293
SH0200L1000_1,39,-99.1153179839917,5.6,19.4318727290878
SH0200L1000_1,40,-99.1154551348619,5.62,19.4319283547632
SH0200L1000_1,41,-99.1155594990468,5.63,19.4319541123404
SH0200L1000_1,42,-99.11567973387008,5.64,19.4319683824196
SH0200L1000_1,43,-99.1158619688384,5.66,19.431979026195
SH0200L1000_1,44,-99.1160879448295,5.68,19.4319864799008
SH0200L1000_1,45,-99.1166429453475,5.74,19.4319875588073
SH0200L1000_1,46,-99.1170694140274,5.78,19.4320030656066
SH0200L1000_1,47,-99.1179072435017,5.87,19.4320541713292
SH0200L1000_1,48,-99.118199130582,5.9,19.4320826748239
SH0200L1000_1,49,-99.1194849224715,6.04,19.4322432329423
SH0200L1000_1,50,-99.1196284404011,6.06,19.4322410353193
SH0200L1000_1,51,-99.1197457167638,6.07,19.4322320596044
SH0200L1000_1,52,-99.11990291987878,6.09,19.4321964280963
SH0200L1000_1,53,-99.1200994339999,6.11,19.4321065630001
SH0200L1000_1,54,-99.12030922223433,6.14,19.4319645798238
SH0200L1000_1,55,-99.12050522661028,6.17,19.4317824288041
SH0200L1000_1,56,-99.1206936290745,6.2,19.431567758009
SH0200L1000_1,57,-99.120767889,6.22,19.4314040370001
SH0200L1000_1,58,-99.12082317251628,6.24,19.431197244444306
SH0200L1000_1,59,-99.1208493657438,6.27,19.430968314878
SH0200L1000_1,60,-99.1208701157048,6.31,19.43057261721589
SH0200L1000_1,61,-99.12090815102007,6.42,19.4296035535436
SH0200L1000_1,62,-99.120976737,6.77,19.426493974
SH0200L1000_1,63,-99.120997155668,6.8,19.4262120875706
SH0200L1000_1,64,-99.1210952276366,6.83,19.4259131333685
SH0200L1000_1,65,-99.1212194929999,6.86,19.4256668260001
SH0200L1000_1,66,-99.1213733966582,6.89,19.425470592173102
SH0200L1000_1,67,-99.1215094075205,6.91,19.4253533367854
SH0200L1000_1,68,-99.1217122051274,6.94,19.4252336454321
SH0200L1000_1,69,-99.1219538070877,6.97,19.42512929950389
SH0200L1000_1,70,-99.12212542474133,6.99,19.425080336906603
SH0200L1000_1,71,-99.1222778875077,7.01,19.4250575187536
SH0200L1000_1,72,-99.1224379291203,7.03,19.4250586064706
SH0200L1000_1,73,-99.1231379361586,7.1,19.4251448708062
SH0200L1000_1,74,-99.1233646840463,7.12,19.4251743426872
SH0200L1000_1,75,-99.1235193697656,7.14,19.4252014425753
SH0200L1000_1,76,-99.1256683319376,7.37,19.4256097122237
SH0200L1000_1,77,-99.125794366327,7.38,19.425632579616
SH0200L1000_1,78,-99.12604844705272,7.41,19.4256725740762
SH0200L1000_1,79,-99.1268868080434,7.5,19.4257975234763
SH0200L1000_1,80,-99.1281027686211,7.63,19.4259879585307
SH0200L1000_1,81,-99.128429456547,7.67,19.4260537224035
SH0200L1000_1,82,-99.1288367934145,7.71,19.426116559150103
SH0200L1000_1,83,-99.1292683266378,7.76,19.426180334201
SH0200L1000_1,84,-99.129617222832,7.8,19.4262275154652
SH0200L1000_1,85,-99.1298236473761,7.82,19.4262538136721
SH0200L1000_1,86,-99.130011170097,7.84,19.42626515683061
SH0200L1000_1,87,-99.13016541287192,7.86,19.4262621769957
SH0200L1000_1,88,-99.1302918445758,7.87,19.426235036190697
